city,lat,lng,country,population,lat_rad,lng_rad,airport_id,own_airport,Linked
Qinzhou,21.95,108.6167,China,3079721.0,0.3830997708127553,1.8957190376509248,[6351],0.0,False
Jaipur,26.9167,75.8667,India,3073350.0,0.4697850387715577,1.324123707622782,[3098],1.0,False
Xinzhou,38.4178,112.7233,China,3067501.0,0.6705171013726775,1.9673927287133242,[13494],1.0,False
Addis Ababa,9.0272,38.7369,Ethiopia,3041002.0,0.1575543622360321,0.6760864470157915,"[1107, 1108]",1.0,False
Giza,29.987,31.2118,Egypt,3021542.0,0.5233718827955396,0.5447486754739661,[11810],0.0,False
Meishan,30.0575,103.8381,China,3020000.0,0.5246023399181956,1.812316734015124,[3395],0.0,False
Brasília,-15.7744,-48.0773,Brazil,3015268.0,-0.2753152175265935,-0.8391071804690698,[2531],0.0,False
Mashhad,36.3069,59.6042,Iran,3001184.0,0.6336749461923292,1.040289538017204,[4331],1.0,False
Jinzhou,41.1144,121.1292,China,3000000.0,0.7175816499819567,2.114103360306715,[6412],1.0,False
Tieling,42.2841,123.8365,China,3000000.0,0.7379967662425343,2.161354659145958,[12057],0.0,False
Shaoguan,24.8011,113.5927,China,2997600.0,0.4328608531163657,1.9825666212301627,[3370],0.0,False
Shanwei,22.7664,115.3331,China,2990000.0,0.39734863882603705,2.012942331531872,[7458],0.0,False
Minneapolis,44.9635,-93.2678,United States,2977172.0,0.7847611182204705,-1.6278301960915669,[3858],1.0,False
Kyiv,50.45,30.5236,Ukraine,2967000.0,0.8805186076311393,0.5327373195617412,[2944],0.0,False
Sanaa,15.35,44.2,Yemen,2957000.0,0.2679080401811296,0.7714355293814937,[3980],1.0,False
Quezon City,14.6333,121.0333,Philippines,2936116.0,0.25539926543208624,2.1124295895540532,[2397],0.0,False
Dingxi,35.5806,104.6263,China,2930000.0,0.6209986198350944,1.8260734191793435,[6431],0.0,False
Salvador,-12.9708,-38.5108,Brazil,2921087.0,-0.2263831666176805,-0.6721402575770323,[2621],1.0,False
Incheon,37.4639,126.6486,"Korea, South",2913024.0,0.6538684056379037,2.2104350630412903,[2378],0.0,False
Bursa,40.1833,29.0667,Turkey,2901396.0,0.7013308893166375,0.5073096176894358,[9395],1.0,False
Ningde,26.6667,119.5167,China,2910000.0,0.4654217156415719,2.085959926118307,[3385],0.0,False
Tampa,27.9942,-82.4451,United States,2908063.0,0.4885909614617966,-1.438938447135977,"[3646, 3789, 11153]",1.0,False
Daqing,46.5979,125.008,China,2904532.0,0.8132867795150658,2.1818011913330717,[9845],1.0,False
Birmingham,52.48,-1.9025,United Kingdom,2897303.0,0.915948791446624,-0.03320488901919212,[469],1.0,False
Putian,25.4394,119.0103,China,2900000.0,0.44400128973184544,2.0771215787862074,[6386],0.0,False
Huzhou,30.8695,120.0958,China,2893542.0,0.5387744134443896,2.096067127816606,[9857],0.0,False
Wuzhou,23.4833,111.3167,China,2882200.0,0.4098609042335844,1.942842927454772,[6744],1.0,False
Denver,39.7621,-104.8759,United States,2876625.0,0.6939795625072372,-1.830429760992321,"[3751, 4222, 11081]",1.0,False
Rome,41.8931,12.4828,Italy,2872800.0,0.7311725288672364,0.21786595986794816,"[1553, 1555, 1565]",1.0,False
La Paz,-16.4942,-68.1475,Bolivia,2867504.0,-0.2878780974824487,-1.1893982520028357,[2762],1.0,False
Pyongyang,39.03,125.73,"Korea, North",2863000.0,0.6812020070533868,2.1944024685324712,[3377],1.0,False
Kano,12.0,8.5167,Nigeria,2828861.0,0.2094395102393196,0.14864445640460106,[270],1.0,False
Taichung,24.15,120.6667,Taiwan,2803894.0,0.42149701435663056,2.1060312125162417,"[2268, 8055]",1.0,False
Omdurman,15.6835,32.4629,Sudan,2805396.0,0.2737287132365307,0.5665844897456672,[1175],0.0,False
Zigong,29.3498,104.7645,China,2800000.0,0.5122506448018317,1.8284854642055997,[4110],0.0,False
Qinhuangdao,39.9398,119.5881,China,2800000.0,0.6970810125880312,2.087206091204231,[6429],1.0,False
Mudanjiang,44.5861,129.5997,China,2790000.0,0.7781742456234438,2.2619414745968958,[3402],1.0,False
Huludao,40.7094,120.8378,China,2787000.0,0.7105130665113797,2.1090174708664042,[14092],0.0,False
Kaohsiung,22.6167,120.3,Taiwan,2773533.0,0.3947358809358015,2.0996310901491784,[2264],1.0,False
Xiangtan,27.8431,112.9228,China,2748552.0,0.4859537689620332,1.9708746605710528,[14091],0.0,False
Guayaquil,-2.1833,-79.8833,Ecuador,2723665.0,-0.0381057735587922,-1.3942266023583862,[2673],1.0,False
Rizhao,35.4164,119.4331,China,2720000.0,0.6181327892033198,2.0845008308636395,[11713],1.0,False
Manchester,53.4794,-2.2453,United Kingdom,2705000.0,0.9333916119910556,-0.03918787769502868,"[478, 9860]",1.0,False
Cawnpore,26.4725,80.3311,India,2701324.0,0.4620322862341989,1.4020421867488169,[3101],0.0,False
Baotou,40.6562,109.8345,China,2700000.0,0.7095845513493185,1.916973657281712,[6346],1.0,False
Taipei,25.0478,121.5319,Taiwan,2684567.0,0.4371665803810357,2.1211318012044966,"[2275, 2276]",1.0,False
Nanping,26.6448,118.1728,China,2690000.0,0.4650394885353851,2.0625044463007547,[11714],0.0,False
Longyan,25.0881,117.0244,China,2640000.0,0.4378699480695894,2.042461085170852,[7504],1.0,False
Ibadan,7.3964,3.9167,Nigeria,2628000.0,0.12909153279450858,0.06835931081286191,[266],1.0,False
Hohhot,40.8151,111.6629,China,2635000.0,0.7123578795307376,1.948885257325176,[6345],1.0,False
Chaozhou,23.67,116.63,China,2620000.0,0.41311943394705786,2.0355775066009865,[4302],0.0,False
Antananarivo,-18.9386,47.5214,Madagascar,2610000.0,-0.3305409257181981,0.8294048951572334,[918],1.0,False
Longba,33.535,105.34899999999999,China,2614000.0,0.5852961646562983,1.8386869136835065,[13471],0.0,False
Weihai,37.5,122.1,China,2596753.0,0.6544984694978736,2.131047016685076,[6389],1.0,False
Chattogram,22.335,91.8325,Bangladesh,2581643.0,0.3898192884329335,1.6027794853376929,[3069],0.0,False
Santo Domingo,18.4764,-69.8933,Dominican Republic,2581827.0,0.3224740139154804,-1.2198682100841527,"[1762, 7911]",1.0,False
Xuanzhou,30.9475,118.7518,China,2580000.0,0.5401357702609452,2.0726099026698024,[12054],0.0,False
Sanming,26.2658,117.6302,China,2580000.0,0.4584246906703266,2.053034289779434,[11714],1.0,False
Brooklyn,40.6501,-73.9496,United States,2559903.0,0.709478086264947,-1.2906640005327987,[3993],0.0,False
Medellín,6.2447,-75.5748,Colombia,2529403.0,0.10899057579928988,-1.3190290915362104,[2729],0.0,False
Brisbane,-27.4678,153.0281,Australia,2514184.0,-0.4794035482792985,2.6708441930711344,"[3317, 3320]",1.0,False
Baoshan,25.1211,99.169,China,2506491.0,0.43844590672274747,1.7308255659102567,[7505],1.0,False
Dubai,25.2697,55.3094,United Arab Emirates,2502715.0,0.4410394659912111,0.9653311373025516,"[2188, 8076]",1.0,False
Luohe,33.583,114.0109,China,2500000.0,0.5861339226972556,1.989865588162003,[3375],0.0,False
Qinbaling,35.7278,107.64,China,2500000.0,0.6235677444940301,1.878672406846696,[6365],0.0,False
Mirzāpur,25.15,82.58,India,2496970.0,0.4389503068765739,1.4412928962969174,[3084],0.0,False
Guangyuan,32.4353,105.8398,China,2484122.0,0.5661027788721167,1.8472529896522945,[6398],1.0,False
Cali,3.44,-76.5197,Colombia,2471474.0,0.06003932626860493,-1.3355207076383049,[2715],1.0,False
Daegu,35.8667,128.6,"Korea, South",2461002.0,0.6259920068250502,2.244493418064708,[2381],0.0,False
Fortaleza,-3.7275,-38.5275,Brazil,2452185.0,-0.06505714786808864,-0.6724317275621153,[2559],1.0,False
Guatemala City,14.6099,-90.5252,Guatemala,2450212.0,0.25499085838711955,-1.579962796026371,[1767],1.0,False
Yaoundé,3.8578,11.5181,Cameroon,2440462.0,0.06733131188343723,0.20102876857395888,[904],0.0,False
Douala,4.05,9.7,Cameroon,2446945.0,0.07068583470577035,0.16929693744344995,[897],1.0,False
Jilin,43.85,126.55,China,2396000.0,0.7653268769995135,2.2087141683988243,[4380],0.0,False
Lianshan,40.7503,120.83,China,2426000.0,0.7112269061754454,2.108881335184748,[14092],0.0,False
Lincang,23.8864,100.0871,China,2429497.0,0.4168963264483735,1.7468494337728169,[7527],1.0,False
Antalya,36.9081,30.6956,Turkey,2426356.0,0.6441678656553191,0.5357392858751714,[1688],1.0,False
Tashkent,41.3,69.2667,Uzbekistan,2424100.0,0.7208209810736581,1.2089319769911562,"[2983, 11985]",1.0,False
Huangshi,30.2018,115.0326,China,2419000.0,0.5271208500288234,2.0076976171296295,[3376],0.0,False
Bandung,-6.95,107.5667,Indonesia,2394873.0,-0.1213003830136059,1.8773930805049843,[3896],1.0,False
Nāgpur,21.1539,79.0831,India,2405665.0,0.3692052046376285,1.3802604776839276,[3015],0.0,False
Dandong,40.1167,124.3833,China,2400000.0,0.7001685000348092,2.170898119495863,[6433],1.0,False
Huainan,32.4831,117.0164,China,2409000.0,0.5669370462545701,2.0423214588306933,[12052],0.0,False
Shangzhou,33.868,109.9244,China,2400000.0,0.5911081110654396,1.9185427082792548,[7052],0.0,False
Bekasi,-6.2333,107.0,Indonesia,2381053.0,-0.10879160826456254,1.8675022996339323,[6224],0.0,False
Ghāziābād,28.6667,77.4167,India,2381452.0,0.5003283006814584,1.3511763110286945,[3091],0.0,False
Tijuana,32.525,-117.0333,Mexico,2384609.0,0.5676683392111557,-2.0426164194742795,[1847],1.0,False
Jiamusi,46.8081,130.3653,China,2360000.0,0.8169554616027578,2.275303715350164,[6411],1.0,False
Yangjiang,21.8556,111.9627,China,2357000.0,0.3814521799988727,1.9541177544226551,[6355],0.0,False
Accra,5.6037,-0.187,Ghana,2291352.0,0.09780301529400624,-0.0032637657012293962,[248],1.0,False
Yuxi,24.3495,102.5432,China,2303518.0,0.4249789462143593,1.7897164655310491,[3382],0.0,False
Fushun,41.8708,123.8917,China,2300000.0,0.7307833204440418,2.162318080893059,[12057],0.0,False
Anshun,26.2456,105.934,China,2297612.0,0.4580721341614237,1.848897089807673,[9849],1.0,False
Vancouver,49.25,-123.1,Canada,2264823.0,0.8595746566072073,-2.14850030920502,"[156, 4107, 5500, 12090, 13022]",1.0,False
Tangerang,-6.1783,106.6319,Indonesia,2237006.0,-0.10783167717596566,1.8610777426573413,[3895],1.0,False
Konya,37.8714,32.4847,Turkey,2232374.0,0.6609806223397805,0.5669649715226021,[1691],1.0,False
Queens,40.7498,-73.7976,United States,2230722.0,0.7112181795291853,-1.2880111000697674,[3697],0.0,False
Yingkou,40.6653,122.2297,China,2220000.0,0.7097433763112502,2.133310708724913,[12056],1.0,False
Adana,37.0,35.325,Turkey,2220125.0,0.6457718232379019,0.6165375582669971,"[1685, 1686]",1.0,False
Medan,3.6667,98.6667,Indonesia,2210625.0,0.06399598768287608,1.7220587770774891,"[3279, 9935]",1.0,False
Sanmenxia,34.7736,111.195,China,2213000.0,0.6069138127715002,1.9407188617550943,[6430],0.0,False
Indore,22.7206,75.8472,India,2201927.0,0.3965492780286237,1.323783368418643,[3008],1.0,False
Ma’anshan,31.7135,118.3605,China,2202899.0,0.5535049923312217,2.0657804293067485,[12054],0.0,False
Pingliang,35.5412,106.6819,China,2190000.0,0.6203109601098087,1.8619504072833384,[8971],0.0,False
Quzhou,28.9545,118.8763,China,2185000.0,0.5053513582686981,2.0747828375885358,[6382],1.0,False
Baku,40.3667,49.8352,Azerbaijan,2181800.0,0.704531823164795,0.8697883233898781,"[2922, 14087]",1.0,False
Gaoping,30.7804,106.13,China,2174000.0,0.5372193250808626,1.852317935141582,[6401],0.0,False
Huaibei,33.9562,116.789,China,2158000.0,0.5926474914656986,2.038352580111657,[4149],0.0,False
Xining,36.6239,101.7787,China,2154000.0,0.6392076399211513,1.7763734233995527,[6366],1.0,False
Yan’an,36.5952,109.4863,China,2150000.0,0.6387067304258288,1.9108964208262675,[6367],0.0,False
Havana,23.1367,-82.3589,Cuba,2141652.0,0.4038115930461721,-1.437433973320758,[1909],1.0,False
Phnom Penh,11.5696,104.921,Cambodia,2129371.0,0.20192761313873595,1.8312169044849709,[3034],0.0,False
Fukuoka,33.5903,130.4019,Japan,2128000.0,0.5862613317326513,2.2759425058563942,[2305],1.0,False
Mogadishu,2.0408,45.3425,Somalia,2120000.0,0.03561867937470028,0.7913759160855289,[5687],1.0,False
Jincheng,35.4906,112.8483,China,2120000.0,0.6194278235082995,1.969574390278317,[6343],0.0,False
Lishui,28.45,119.9167,China,2116957.0,0.4965461721923867,2.092941243126284,[6394],0.0,False
Qingyang,24.8141,118.5792,China,2111000.0,0.4330877459191249,2.06959746438086,[6365],1.0,False
Riverside,33.9381,-117.3948,United States,2107852.0,0.5923315868710876,-2.048925784720239,"[3799, 3815, 8445]",1.0,False
Baltimore,39.3051,-76.6144,United States,2106068.0,0.6860034078256233,-1.3371735344399436,"[3849, 9183]",1.0,False
Haiphong,20.8,106.6667,Vietnam,2103500.0,0.36302848441482055,1.861685117237036,[6188],1.0,False
Las Vegas,36.2333,-115.2654,United States,2104198.0,0.6323903838628614,-2.011760743628272,"[3814, 3877, 4225, 6877]",1.0,False
Laibin,23.7333,109.2333,China,2099711.0,0.41422422736357023,1.9064807378187218,[6356],0.0,False
Rawalpindi,33.6007,73.0679,Pakistan,2098231.0,0.5864428459748587,1.2752754325179647,[2223],0.0,False
Kumasi,6.6833,-1.6167,Ghana,2069350.0,0.11664558989853704,-0.028216738016992326,[5556],1.0,False
Portland,45.5372,-122.65,United States,2074775.0,0.7947740721391618,-2.140646327571045,"[3720, 3862]",1.0,False
Vadodara,22.3,73.2,India,2065771.0,0.3892084231947355,1.2775810124598492,[3001],0.0,False
Perth,-31.9522,115.8589,Australia,2059484.0,-0.5576710932557322,2.022119272738858,"[3344, 3351, 6914]",1.0,False
Puning,23.2993,116.1586,China,2055552.0,0.4066494984099148,2.027350024507085,[4302],0.0,False
San Antonio,29.4658,-98.5253,United States,2049293.0,0.5142752267341452,-1.7195908815151693,"[3621, 3727, 3757, 9795]",1.0,False
Haikou,20.02,110.32,China,2046189.0,0.3494149162492648,1.925447230800144,[4120],1.0,False
Vishākhapatnam,17.7333,83.3167,India,2035922.0,0.3095044722439104,1.4541507368963595,[3066],0.0,False
Gaziantep,37.0667,37.3833,Turkey,2028563.0,0.6469359578489821,0.6524616702607962,[1689],1.0,False
Minsk,53.9022,27.5618,Belarus,2020600.0,0.9407708640684876,0.4810441577761732,"[2953, 6819, 13421]",1.0,False
St. Louis,38.6358,-90.2451,United States,2024074.0,0.6743219191420252,-1.5750741287915346,[3678],1.0,False
Bamako,12.6458,-7.9922,Mali,2009109.0,0.2207108465486989,-0.13949020447789082,[1044],1.0,False
Quito,-0.2186,-78.5097,Ecuador,2011388.0,-0.003815289744859604,-1.3702527597529919,[2688],1.0,False
Pingxiang,27.6333,113.85,China,2001027.0,0.482292068191349,1.987057353395544,[9107],0.0,False
Chongzuo,22.4167,107.3667,China,1994285.0,0.3912452224318129,1.873902422000996,[3373],0.0,False
Şanlıurfa,37.1583,38.7917,Turkey,1985753.0,0.6485346794438089,0.6770428874458844,[5797],0.0,False
Kananga,-5.897,22.4488,Congo (Kinshasa),1971704.0,-0.10292206599010563,0.3918054731217031,[1042],1.0,False
Peshawar,34.0,71.5,Pakistan,1970042.0,0.5934119456780721,1.2479104151759457,[2219],1.0,False
Sapporo,43.0621,141.3544,Japan,1958756.0,0.7515754278230502,2.4670996921810726,"[2287, 5995]",1.0,False
Jixi,45.2937,130.965,China,1950000.0,0.7905241954105556,2.2857704548743736,[8417],1.0,False
Caracas,10.5,-66.9333,Venezuela,1943901.0,0.1832595714594046,-1.1682064642251206,"[2834, 2851, 11293]",1.0,False
Fuxin,42.0127,121.6486,China,1930000.0,0.7332599426526217,2.123168600441574,[6412],0.0,False
Leeds,53.7997,-1.5492,United Kingdom,1901934.0,0.9389819015851932,-0.02703864077189615,"[517, 9864]",1.0,False
Sacramento,38.5667,-121.4683,United States,1898019.0,0.673115896628897,-2.120021771800228,"[3434, 3663, 3684, 3817]",1.0,False
Blantyre,-15.7861,35.0058,Malawi,1895973.0,-0.27551942104907684,0.610966467294631,[1013],1.0,False
Tainan,22.9833,120.1833,Taiwan,1883831.0,0.4011342579736128,2.097594290912101,[2270],1.0,False
Bucharest,44.4,26.0833,Romania,1883425.0,0.7749261878854823,0.455239464785437,"[1650, 1657]",1.0,False
Wuwei,37.9278,102.6329,China,1890000.0,0.6619649880379053,1.7912820258700883,[11473],0.0,False
Bhopāl,23.25,77.4167,India,1883381.0,0.4057890510886816,1.3511763110286945,[3002],0.0,False
Curitiba,-25.4297,-49.2719,Brazil,1879355.0,-0.4438319927944021,-0.8599568837133941,"[2529, 2545]",1.0,False
Xiping,40.08,113.3,China,1873000.0,0.6995279641993273,1.9774580425095756,[6344],0.0,False
Asunción,-25.3,-57.6333,Paraguay,1870000.0,-0.4415683007545654,-1.005890843789648,[2699],0.0,False
Saidu Sharif,34.75,72.3572,Pakistan,1860310.0,0.6065019150680295,1.2628713775240412,[2228],1.0,False
Vienna,48.2083,16.3731,Austria,1840573.0,0.8413935617891823,0.2857645037582836,[1613],1.0,False
Aleppo,36.2,37.15,Syria,1834093.0,0.6318091892219474,0.6483898171158934,[2235],1.0,False
Hamburg,53.55,10.0,Germany,1841179.0,0.9346238144429634,0.17453292519943295,"[342, 362]",1.0,False
Meru,0.05,37.65,Kenya,1833000.0,0.0008726646259971648,0.657116463375865,[8715],0.0,False
Brazzaville,-4.2667,15.2833,Congo (Brazzaville),1827000.0,-0.07446796319484206,0.2667439055700494,[883],1.0,False
Orlando,28.4772,-81.3369,United States,1822394.0,0.4970209017489292,-1.4195967083653758,"[3416, 3878, 13098]",1.0,False
Mersin,36.8,34.6167,Turkey,1814468.0,0.6422811647339133,0.6041753911751211,[1685],0.0,False
Almaty,43.25,76.9,Kazakhstan,1806833.0,0.7548549014875475,1.3421581947836396,[2908],0.0,False
Barranquilla,10.96,-74.8,Colombia,1798000.0,0.19128808601857847,-1.3055062804917583,[2710],1.0,False
Kyōto,35.0111,135.7669,Japan,1805000.0,0.6110589697449867,2.369579420225889,[2334],0.0,False
Manaus,-3.1,-60.0167,Brazil,1802014.0,-0.05410520681182422,-1.0474890211816807,"[2551, 2589]",1.0,False
Liaoyang,41.2643,123.1772,China,1800000.0,0.7201978985306962,2.149847703387559,[9844],0.0,False
Baiyin,36.5448,104.1766,China,1799000.0,0.6378270844828238,1.818224673533125,[3378],0.0,False
San Jose,37.3019,-121.8486,United States,1798103.0,0.6510409722496728,-2.1266592589455633,"[3748, 11312]",1.0,False
Warsaw,52.2167,21.0333,Poland,1790658.0,0.9113533395261232,0.3671003375597233,"[667, 679, 8414]",1.0,False
Shengli,37.45,118.4667,China,1790000.0,0.6536258048718765,2.0676339689723666,[4145],0.0,False
Lubumbashi,-11.6697,27.4581,Congo (Kinshasa),1786397.0,-0.2036746877199823,0.479234251341855,[1038],0.0,False
Damascus,33.5131,36.2919,Syria,1754000.0,0.5849139375501117,0.6334131468045301,[2236],1.0,False
Shuyangzha,34.1299,118.7734,China,1770000.0,0.5956791283764127,2.072986893788233,[7898],0.0,False
Shangqiu,34.4504,115.65,China,1753000.0,0.6012729086290546,2.0184732799314418,[6944],0.0,False
Eşfahān,32.6447,51.6675,Iran,1756126.0,0.5697574983257929,0.9017679912741702,[2122],0.0,False
Budapest,47.4983,19.0408,Hungary,1752286.0,0.8290017241000226,0.3323246522137363,"[1489, 11133]",1.0,False
Heihe,50.2458,127.4886,China,1750000.0,0.8769546452985669,2.225095828758043,[6410],1.0,False
Lusaka,-15.4167,28.2833,Zambia,1742979.0,-0.2690721747922098,0.4936367083293122,"[907, 11805]",1.0,False
Diyarbakır,37.9108,40.2367,Turkey,1732396.0,0.6616682820650663,0.7022628951372024,[1722],0.0,False
Chinchvad,18.6278,73.8131,India,1729320.0,0.3251164424029997,1.2882816261038266,[3017],0.0,False
Shuozhou,39.3408,112.4292,China,1714857.0,0.6866264903685853,1.9622597153832089,[13494],0.0,False
Vitória,-20.324,-40.366,Brazil,1704000.0,-0.35472071717532755,-0.7045196058600309,[2638],0.0,False
Cleveland,41.4767,-81.6804,United States,1710093.0,0.7239049778619321,-1.4255919143459763,"[3486, 8544, 8793]",1.0,False
Pittsburgh,40.4396,-79.9762,United States,1703266.0,0.7058041681894989,-1.3958480132334892,"[3570, 7495]",1.0,False
Mecca,21.4225,39.8261,Saudi Arabia,1700000.0,0.3738931590084853,0.6950965732285136,[2071],0.0,False
Patna,25.61,85.1414,India,1684222.0,0.4469788214357478,1.4859977597575005,[3061],0.0,False
Mosul,36.3667,43.1167,Iraq,1694000.0,0.6347186530850218,0.7525283775946391,[7548],1.0,False
Austin,30.3004,-97.7522,United States,1687311.0,0.5288417446712899,-1.7060977410680012,"[3673, 9790]",1.0,False
Sanzhou,30.82,108.4,China,1680000.0,0.5379104754646524,1.8919369091618532,[6403],0.0,False
Conakry,9.5092,-13.7122,Guinea,1667864.0,0.16596684923064478,-0.23932303769196644,[4162],1.0,False
Kampala,0.3136,32.5811,Uganda,1659600.0,0.005473352534254217,0.5686474689215245,[11140],1.0,False
Ecatepec,19.6097,-99.06,Mexico,1656107.0,0.3422538303283321,-1.7289231570255832,[1824],0.0,False
Cincinnati,39.1413,-84.5061,United States,1662691.0,0.6831445585108565,-1.4749096830195805,"[3488, 3681]",1.0,False
Makassar,-5.1331,119.4136,Indonesia,1651146.0,-0.08958949583412093,2.084160491659501,[3240],0.0,False
Yushan,31.3867,120.9766,China,1651200.0,0.5478012563357042,2.111439987868172,[3391],0.0,False
